Problem,Package,File,Priority,Line,Description,Rule set,Rule
9,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\NetUtils.java,3,862,"The method 'checkHostPattern(String, String[], boolean)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
1,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\PojoUtils.java,3,17,A value of 27 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\PojoUtils.java,3,80,"Possible God Class (WMC=203, ATFD=154, TCC=0.333%)",Design,GodClass
3,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\PojoUtils.java,3,80,The class 'PojoUtils' has a total cyclomatic complexity of 203 (highest 68).,Design,CyclomaticComplexity
4,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\PojoUtils.java,3,80,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
5,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\PojoUtils.java,3,140,"The method 'generalize(Object, Map<Object, Object>)' has a cyclomatic complexity of 32.",Design,CyclomaticComplexity
6,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\PojoUtils.java,3,301,The method 'createMap(Map)' has a cyclomatic complexity of 14.,Design,CyclomaticComplexity
7,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\PojoUtils.java,3,351,"The method 'realize1(Object, Class<?>, Type, Map<String, Type>, Map<Object, Object>)' has a cyclomatic complexity of 68.",Design,CyclomaticComplexity
1,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\ReflectUtils.java,3,17,A value of 32 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\ReflectUtils.java,3,59,"Possible God Class (WMC=277, ATFD=170, TCC=1.028%)",Design,GodClass
3,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\ReflectUtils.java,3,59,The class 'ReflectUtils' has a total cyclomatic complexity of 277 (highest 34).,Design,CyclomaticComplexity
4,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\ReflectUtils.java,3,59,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
5,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\ReflectUtils.java,3,367,The method 'getDesc(Class<?>)' has a cyclomatic complexity of 12.,Design,CyclomaticComplexity
6,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\ReflectUtils.java,3,496,The method 'getDesc(CtClass)' has a cyclomatic complexity of 12.,Design,CyclomaticComplexity
7,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\ReflectUtils.java,3,589,The method 'name2desc(String)' has a cyclomatic complexity of 12.,Design,CyclomaticComplexity
8,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\ReflectUtils.java,3,630,The method 'desc2name(String)' has a cyclomatic complexity of 13.,Design,CyclomaticComplexity
9,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\ReflectUtils.java,3,720,"The method 'name2class(ClassLoader, String)' has a cyclomatic complexity of 23.",Design,CyclomaticComplexity
10,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\ReflectUtils.java,3,814,"The method 'desc2class(ClassLoader, String)' has a cyclomatic complexity of 14.",Design,CyclomaticComplexity
11,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\ReflectUtils.java,3,992,"The method 'getEmptyObject(Class<?>, Map<Class<?>, Object>, int)' has a cyclomatic complexity of 34.",Design,CyclomaticComplexity
1,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\ReflectionUtils.java,3,109,"The method 'getClassGenerics(Class<?>, Class<?>)' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
1,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\SerializeSecurityConfigurator.java,3,49,"Possible God Class (WMC=76, ATFD=39, TCC=25.758%)",Design,GodClass
2,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\SerializeSecurityConfigurator.java,3,49,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\SerializeSecurityConfigurator.java,3,255,The method 'checkType(Type)' has a cyclomatic complexity of 12.,Design,CyclomaticComplexity
4,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\SerializeSecurityConfigurator.java,3,294,The method 'checkClass(Class<?>)' has a cyclomatic complexity of 17.,Design,CyclomaticComplexity
1,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\SerializeSecurityManager.java,3,26,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\StringUtils.java,3,51,"Possible God Class (WMC=292, ATFD=22, TCC=1.675%)",Design,GodClass
2,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\StringUtils.java,3,51,The class 'StringUtils' has a total cyclomatic complexity of 292 (highest 19).,Design,CyclomaticComplexity
3,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\StringUtils.java,3,51,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\StringUtils.java,3,154,"The method 'repeat(String, int)' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
5,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\StringUtils.java,3,385,"The method 'replace(String, String, String, int)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
6,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\StringUtils.java,3,940,"The method 'camelToSplitName(String, String)' has a cyclomatic complexity of 12.",Design,CyclomaticComplexity
7,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\StringUtils.java,3,1353,"The method 'tokenizeToList(String, char[])' has a cyclomatic complexity of 15.",Design,CyclomaticComplexity
8,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\StringUtils.java,3,1404,The method 'toBoolean(String)' has a cyclomatic complexity of 19.,Design,CyclomaticComplexity
1,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\ToStringUtils.java,3,43,The method 'toString(Object)' has a cyclomatic complexity of 14.,Design,CyclomaticComplexity
1,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\UrlUtils.java,3,69,"Possible God Class (WMC=154, ATFD=54, TCC=0.246%)",Design,GodClass
2,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\UrlUtils.java,3,69,The class 'UrlUtils' has a total cyclomatic complexity of 154 (highest 31).,Design,CyclomaticComplexity
3,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\UrlUtils.java,3,69,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\UrlUtils.java,3,83,"The method 'parseURL(String, Map<String, String>)' has a cyclomatic complexity of 31.",Design,CyclomaticComplexity
5,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\UrlUtils.java,3,316,"The method 'revertNotify(Map<String, Map<String, String>>)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
6,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\UrlUtils.java,3,608,The method 'valueOf(String)' has a cyclomatic complexity of 22.,Design,CyclomaticComplexity
1,org.apache.dubbo.common.utils,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\common\utils\Utf8Utils.java,3,47,"The method 'decodeUtf8(byte[], int, int, char[], int)' has a cyclomatic complexity of 18.",Design,CyclomaticComplexity
1,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\AbstractConfig.java,3,17,A value of 28 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\AbstractConfig.java,3,81,"Possible God Class (WMC=247, ATFD=106, TCC=1.475%)",Design,GodClass
3,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\AbstractConfig.java,3,81,The class 'AbstractConfig' has a total cyclomatic complexity of 247 (highest 35).,Design,CyclomaticComplexity
4,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\AbstractConfig.java,3,81,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
5,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\AbstractConfig.java,3,182,"The method 'appendParameters0(Map<String, String>, Object, String, boolean)' has a cyclomatic complexity of 34.",Design,CyclomaticComplexity
6,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\AbstractConfig.java,3,511,"The method 'appendAnnotation(Class<?>, Object)' has a cyclomatic complexity of 17.",Design,CyclomaticComplexity
7,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\AbstractConfig.java,3,634,"The method 'overrideWithConfig(AbstractConfig, boolean)' has a cyclomatic complexity of 18.",Design,CyclomaticComplexity
8,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\AbstractConfig.java,3,780,"The method 'assignProperties(Object, Environment, Map<String, String>, InmemoryConfiguration, ConfigMode)' has a cyclomatic complexity of 35.",Design,CyclomaticComplexity
1,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\AbstractInterfaceConfig.java,3,17,A value of 29 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\AbstractInterfaceConfig.java,3,65,"Possible God Class (WMC=183, ATFD=75, TCC=2.217%)",Design,GodClass
3,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\AbstractInterfaceConfig.java,3,65,The class 'AbstractInterfaceConfig' has a total cyclomatic complexity of 183 (highest 12).,Design,CyclomaticComplexity
4,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\AbstractInterfaceConfig.java,3,65,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
5,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\AbstractInterfaceConfig.java,3,65,Too many fields,Design,TooManyFields
6,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\AbstractInterfaceConfig.java,3,321,"The method 'processExtraRefresh(String, InmemoryConfiguration)' has a cyclomatic complexity of 12.",Design,CyclomaticComplexity
7,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\AbstractInterfaceConfig.java,3,527,The method 'completeCompoundConfigs(AbstractInterfaceConfig)' has a cyclomatic complexity of 12.,Design,CyclomaticComplexity
1,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\AbstractServiceConfig.java,3,40,Too many fields,Design,TooManyFields
1,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\ApplicationConfig.java,3,82,"Possible God Class (WMC=126, ATFD=8, TCC=1.139%)",Design,GodClass
2,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\ApplicationConfig.java,3,82,The class 'ApplicationConfig' has a total cyclomatic complexity of 126 (highest 6).,Design,CyclomaticComplexity
3,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\ApplicationConfig.java,3,82,Too many fields,Design,TooManyFields
1,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\ConfigCenterConfig.java,3,44,"Possible God Class (WMC=53, ATFD=7, TCC=5.121%)",Design,GodClass
2,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\ConfigCenterConfig.java,3,44,Too many fields,Design,TooManyFields
1,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\MetadataReportConfig.java,3,46,"Possible God Class (WMC=53, ATFD=16, TCC=2.969%)",Design,GodClass
2,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\MetadataReportConfig.java,3,46,Too many fields,Design,TooManyFields
1,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\MethodConfig.java,3,47,"Possible God Class (WMC=89, ATFD=24, TCC=2.960%)",Design,GodClass
2,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\MethodConfig.java,3,47,The class 'MethodConfig' has a total cyclomatic complexity of 89 (highest 13).,Design,CyclomaticComplexity
3,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\MethodConfig.java,3,47,Too many fields,Design,TooManyFields
4,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\MethodConfig.java,3,149,The constructor 'MethodConfig(Method)' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
5,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\MethodConfig.java,3,234,"The method 'refreshArgument(ArgumentConfig, InmemoryConfiguration)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
6,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\MethodConfig.java,3,272,The method 'convertMethodConfig2AsyncInfo()' has a cyclomatic complexity of 13.,Design,CyclomaticComplexity
1,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\MetricsConfig.java,3,34,Too many fields,Design,TooManyFields
1,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\ProtocolConfig.java,3,40,The class 'ProtocolConfig' has a total cyclomatic complexity of 101 (highest 4).,Design,CyclomaticComplexity
2,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\ProtocolConfig.java,3,40,Too many fields,Design,TooManyFields
1,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\ProviderConfig.java,3,35,Too many fields,Design,TooManyFields
1,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\ReferenceConfigBase.java,3,55,"Possible God Class (WMC=85, ATFD=27, TCC=8.621%)",Design,GodClass
2,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\ReferenceConfigBase.java,3,55,The class 'ReferenceConfigBase' has a total cyclomatic complexity of 85 (highest 11).,Design,CyclomaticComplexity
3,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\ReferenceConfigBase.java,3,55,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\ReferenceConfigBase.java,3,255,The method 'setInterface(Class<?>)' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
5,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\ReferenceConfigBase.java,3,312,The method 'resolveFile()' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
1,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\RegistryConfig.java,3,39,"Possible God Class (WMC=81, ATFD=7, TCC=1.624%)",Design,GodClass
2,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\RegistryConfig.java,3,39,The class 'RegistryConfig' has a total cyclomatic complexity of 81 (highest 4).,Design,CyclomaticComplexity
3,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\RegistryConfig.java,3,39,Too many fields,Design,TooManyFields
1,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\ServiceConfigBase.java,3,52,"Possible God Class (WMC=107, ATFD=35, TCC=10.338%)",Design,GodClass
2,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\ServiceConfigBase.java,3,52,The class 'ServiceConfigBase' has a total cyclomatic complexity of 107 (highest 9).,Design,CyclomaticComplexity
3,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\ServiceConfigBase.java,3,52,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.dubbo.config,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\SslConfig.java,3,32,Too many fields,Design,TooManyFields
1,org.apache.dubbo.config.context,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\context\AbstractConfigManager.java,3,17,A value of 57 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.dubbo.config.context,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\context\AbstractConfigManager.java,3,69,"Possible God Class (WMC=124, ATFD=51, TCC=4.267%)",Design,GodClass
3,org.apache.dubbo.config.context,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\context\AbstractConfigManager.java,3,69,The class 'AbstractConfigManager' has a total cyclomatic complexity of 124 (highest 18).,Design,CyclomaticComplexity
4,org.apache.dubbo.config.context,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\context\AbstractConfigManager.java,3,69,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
5,org.apache.dubbo.config.context,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\context\AbstractConfigManager.java,3,443,"The method 'checkUniqueConfig(Map<String, C>, C)' has a cyclomatic complexity of 18.",Design,CyclomaticComplexity
6,org.apache.dubbo.config.context,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\context\AbstractConfigManager.java,3,609,The method 'checkDefaultAndValidateConfigs(Class<T>)' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
1,org.apache.dubbo.config.context,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\context\ConfigManager.java,3,17,A value of 31 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.dubbo.config.context,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\context\ConfigManager.java,3,53,"Possible God Class (WMC=55, ATFD=10, TCC=0.000%)",Design,GodClass
3,org.apache.dubbo.config.context,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\context\ConfigManager.java,3,53,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.dubbo.config.context,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\context\ModuleConfigManager.java,3,17,A value of 46 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.dubbo.config.context,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\context\ModuleConfigManager.java,3,56,"Possible God Class (WMC=76, ATFD=25, TCC=18.883%)",Design,GodClass
3,org.apache.dubbo.config.context,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\context\ModuleConfigManager.java,3,56,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,org.apache.dubbo.config.context,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\context\ModuleConfigManager.java,3,229,The method 'findDuplicatedInterfaceConfig(AbstractInterfaceConfig)' has a cyclomatic complexity of 13.,Design,CyclomaticComplexity
1,org.apache.dubbo.config.nested,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\nested\OpenAPIConfig.java,3,22,Too many fields,Design,TooManyFields
1,org.apache.dubbo.config.nested,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\config\nested\TripleConfig.java,3,27,Too many fields,Design,TooManyFields
1,org.apache.dubbo.metadata.definition.util,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\metadata\definition\util\ClassUtils.java,3,111,The method 'getCanonicalNameForParameterizedType(ParameterizedType)' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
1,org.apache.dubbo.rpc.model,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\ApplicationModel.java,3,17,A value of 24 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.dubbo.rpc.model,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\ApplicationModel.java,3,53,"Possible God Class (WMC=78, ATFD=30, TCC=4.949%)",Design,GodClass
3,org.apache.dubbo.rpc.model,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\ApplicationModel.java,3,53,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.dubbo.rpc.model,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\FrameworkModel.java,3,43,"Possible God Class (WMC=61, ATFD=20, TCC=22.464%)",Design,GodClass
2,org.apache.dubbo.rpc.model,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\FrameworkModel.java,3,43,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.dubbo.rpc.model,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\ModuleServiceRepository.java,3,37,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.dubbo.rpc.model,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\PackableMethod.java,3,26,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.dubbo.rpc.model,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\ReflectionMethodDescriptor.java,3,82,The method 'determineRpcType()' has a cyclomatic complexity of 16.,Design,CyclomaticComplexity
1,org.apache.dubbo.rpc.model,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\ScopeModel.java,3,42,"Possible God Class (WMC=63, ATFD=8, TCC=5.974%)",Design,GodClass
2,org.apache.dubbo.rpc.model,dataset\projects\dubbo\dubbo-common\src\main\java\org\apache\dubbo\rpc\model\ScopeModel.java,3,42,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,com.alibaba.dubbo.common,dataset\projects\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\common\DelegateURL.java,3,17,A value of 21 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,com.alibaba.dubbo.common,dataset\projects\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\common\DelegateURL.java,3,35,The class 'DelegateURL' has a total cyclomatic complexity of 202 (highest 1).,Design,CyclomaticComplexity
3,com.alibaba.dubbo.common,dataset\projects\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\common\DelegateURL.java,3,35,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,com.alibaba.dubbo.common,dataset\projects\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\common\URL.java,3,27,"Possible God Class (WMC=122, ATFD=69, TCC=0.000%)",Design,GodClass
2,com.alibaba.dubbo.common,dataset\projects\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\common\URL.java,3,27,The class 'URL' has a total cyclomatic complexity of 122 (highest 3).,Design,CyclomaticComplexity
3,com.alibaba.dubbo.common,dataset\projects\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\common\URL.java,3,27,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,com.alibaba.dubbo.container.page,dataset\projects\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\container\page\PageServlet.java,3,43,"Possible God Class (WMC=48, ATFD=17, TCC=19.048%)",Design,GodClass
2,com.alibaba.dubbo.container.page,dataset\projects\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\container\page\PageServlet.java,3,90,"The method 'doPost(HttpServletRequest, HttpServletResponse)' has a cyclomatic complexity of 25.",Design,CyclomaticComplexity
3,com.alibaba.dubbo.container.page,dataset\projects\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\container\page\PageServlet.java,3,223,"The method 'writeTable(PrintWriter, String, List<String>, List<List<String>>)' has a cyclomatic complexity of 13.",Design,CyclomaticComplexity
1,com.alibaba.dubbo.container.page.pages,dataset\projects\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\container\page\pages\SystemPageHandler.java,3,101,The method 'formatUptime(long)' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
1,com.alibaba.dubbo.registry.support,dataset\projects\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\registry\support\AbstractRegistry.java,3,32,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,com.alibaba.dubbo.registry.support,dataset\projects\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\registry\support\FailbackRegistry.java,3,31,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,com.alibaba.dubbo.rpc,dataset\projects\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\rpc\RpcContext.java,3,17,A value of 23 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,com.alibaba.dubbo.rpc,dataset\projects\dubbo\dubbo-compatible\src\main\java\com\alibaba\dubbo\rpc\RpcContext.java,3,42,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
