Problem,Package,File,Priority,Line,Description,Rule set,Rule
1,org.apache.kafka.common.utils.internals,dataset\projects\kafka\clients\src\main\java\org\apache\kafka\common\utils\internals\ImplicitLinkedHashCollection.java,3,50,"Possible God Class (WMC=67, ATFD=27, TCC=20.899%)",Design,GodClass
2,org.apache.kafka.common.utils.internals,dataset\projects\kafka\clients\src\main\java\org\apache\kafka\common\utils\internals\ImplicitLinkedHashCollection.java,3,50,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.kafka.common.utils.internals,dataset\projects\kafka\clients\src\main\java\org\apache\kafka\common\utils\internals\LogContext.java,3,77,"Possible God Class (WMC=87, ATFD=31, TCC=26.230%)",Design,GodClass
2,org.apache.kafka.common.utils.internals,dataset\projects\kafka\clients\src\main\java\org\apache\kafka\common\utils\internals\LogContext.java,3,77,The class 'LocationAwareKafkaLogger' has a total cyclomatic complexity of 87 (highest 5).,Design,CyclomaticComplexity
3,org.apache.kafka.common.utils.internals,dataset\projects\kafka\clients\src\main\java\org\apache\kafka\common\utils\internals\LogContext.java,3,77,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,org.apache.kafka.common.utils.internals,dataset\projects\kafka\clients\src\main\java\org\apache\kafka\common\utils\internals\LogContext.java,3,445,The class 'LocationIgnorantKafkaLogger' has a total cyclomatic complexity of 82 (highest 2).,Design,CyclomaticComplexity
5,org.apache.kafka.common.utils.internals,dataset\projects\kafka\clients\src\main\java\org\apache\kafka\common\utils\internals\LogContext.java,3,445,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.kafka.common.utils.internals,dataset\projects\kafka\clients\src\main\java\org\apache\kafka\common\utils\internals\SecurityUtils.java,3,34,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.kafka.common.utils.internals,dataset\projects\kafka\clients\src\main\java\org\apache\kafka\common\utils\internals\Shell.java,3,81,The method 'runCommand()' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
1,org.apache.kafka.server.authorizer,dataset\projects\kafka\clients\src\main\java\org\apache\kafka\server\authorizer\Authorizer.java,3,184,"The method 'authorizeByResourceType(AuthorizableRequestContext, AclOperation, ResourceType)' has a cyclomatic complexity of 25.",Design,CyclomaticComplexity
1,org.apache.kafka.clients,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\clients\MockClient.java,3,17,A value of 37 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.kafka.clients,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\clients\MockClient.java,3,48,"Possible God Class (WMC=113, ATFD=21, TCC=9.000%)",Design,GodClass
3,org.apache.kafka.clients,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\clients\MockClient.java,3,48,The class 'MockClient' has a total cyclomatic complexity of 113 (highest 12).,Design,CyclomaticComplexity
4,org.apache.kafka.clients,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\clients\MockClient.java,3,48,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
5,org.apache.kafka.clients,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\clients\MockClient.java,3,221,"The method 'send(ClientRequest, long)' has a cyclomatic complexity of 12.",Design,CyclomaticComplexity
1,org.apache.kafka.clients.admin,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\clients\admin\AdminClientTestUtils.java,3,17,A value of 39 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.kafka.clients.admin,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\clients\admin\AdminClientTestUtils.java,3,38,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.kafka.clients.admin,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\clients\admin\MockAdminClient.java,3,17,A value of 256 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.kafka.clients.admin,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\clients\admin\MockAdminClient.java,3,78,"Possible God Class (WMC=341, ATFD=96, TCC=4.868%)",Design,GodClass
3,org.apache.kafka.clients.admin,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\clients\admin\MockAdminClient.java,3,78,The class 'MockAdminClient' has a total cyclomatic complexity of 341 (highest 25).,Design,CyclomaticComplexity
4,org.apache.kafka.clients.admin,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\clients\admin\MockAdminClient.java,3,78,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
5,org.apache.kafka.clients.admin,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\clients\admin\MockAdminClient.java,3,124,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
6,org.apache.kafka.clients.admin,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\clients\admin\MockAdminClient.java,3,293,"The method 'addTopic(boolean, String, List<TopicPartitionInfo>, Map<String, String>, boolean)' has a cyclomatic complexity of 13.",Design,CyclomaticComplexity
7,org.apache.kafka.clients.admin,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\clients\admin\MockAdminClient.java,3,365,"The method 'createTopics(Collection<NewTopic>, CreateTopicsOptions)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
8,org.apache.kafka.clients.admin,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\clients\admin\MockAdminClient.java,3,514,The method 'handleDescribeTopicsUsingIds(Collection<Uuid>)' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
9,org.apache.kafka.clients.admin,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\clients\admin\MockAdminClient.java,3,850,The method 'getResourceDescription(ConfigResource)' has a cyclomatic complexity of 16.,Design,CyclomaticComplexity
10,org.apache.kafka.clients.admin,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\clients\admin\MockAdminClient.java,3,920,"The method 'handleIncrementalResourceAlteration(ConfigResource, Collection<AlterConfigOp>)' has a cyclomatic complexity of 24.",Design,CyclomaticComplexity
11,org.apache.kafka.clients.admin,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\clients\admin\MockAdminClient.java,3,1288,"The method 'updateFeatures(Map<String, FeatureUpdate>, UpdateFeaturesOptions)' has a cyclomatic complexity of 25.",Design,CyclomaticComplexity
12,org.apache.kafka.clients.admin,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\clients\admin\MockAdminClient.java,3,1402,"The method 'listConfigResources(Set<Type>, ListConfigResourcesOptions)' has a cyclomatic complexity of 13.",Design,CyclomaticComplexity
1,org.apache.kafka.common.network,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\common\network\NetworkTestUtils.java,3,41,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.kafka.common.network,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\common\network\NioEchoServer.java,3,17,A value of 30 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.kafka.common.network,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\common\network\NioEchoServer.java,3,64,"Possible God Class (WMC=56, ATFD=11, TCC=9.942%)",Design,GodClass
3,org.apache.kafka.common.network,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\common\network\NioEchoServer.java,3,64,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,org.apache.kafka.common.network,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\common\network\NioEchoServer.java,3,217,The method 'run()' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
1,org.apache.kafka.common.requests,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\common\requests\RequestTestUtils.java,3,17,A value of 24 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.kafka.common.requests,dataset\projects\kafka\clients\src\testFixtures\java\org\apache\kafka\common\requests\RequestTestUtils.java,3,42,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.kafka.connect.connector,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\connector\ConnectRecord.java,3,34,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\ConnectSchema.java,3,31,"Possible God Class (WMC=66, ATFD=10, TCC=17.749%)",Design,GodClass
2,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\ConnectSchema.java,3,31,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\ConnectSchema.java,3,216,"The method 'validateValue(Schema, Object, String)' has a cyclomatic complexity of 17.",Design,CyclomaticComplexity
1,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\Schema.java,3,43,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
2,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\Schema.java,3,119,The method 'isPrimitive()' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
1,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\SchemaBuilder.java,3,54,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
2,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\SchemaBuilder.java,3,321,"The method 'field(String, Schema)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
1,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\SchemaProjector.java,3,38,"Possible God Class (WMC=51, ATFD=9, TCC=0.000%)",Design,GodClass
2,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\SchemaProjector.java,3,80,"The method 'projectRequiredSchema(Schema, Object, Schema)' has a cyclomatic complexity of 13.",Design,CyclomaticComplexity
3,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\SchemaProjector.java,3,147,"The method 'projectPrimitive(Schema, Object, Schema)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
1,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\Struct.java,3,42,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\Values.java,3,17,A value of 27 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\Values.java,3,61,"Possible God Class (WMC=233, ATFD=40, TCC=0.278%)",Design,GodClass
3,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\Values.java,3,61,The class 'Values' has a total cyclomatic complexity of 233 (highest 17).,Design,CyclomaticComplexity
4,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\Values.java,3,61,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
5,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\Values.java,3,344,The method 'inferSchema(Object)' has a cyclomatic complexity of 14.,Design,CyclomaticComplexity
6,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\Values.java,3,426,"The method 'convertTo(Schema, Schema, Object)' has a cyclomatic complexity of 16.",Design,CyclomaticComplexity
7,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\Values.java,3,641,"The method 'asLong(Object, Schema, Throwable)' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
8,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\Values.java,3,695,"The method 'append(StringBuilder, Object, boolean)' has a cyclomatic complexity of 17.",Design,CyclomaticComplexity
9,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\Values.java,3,779,The class 'ValueParser' has a total cyclomatic complexity of 88 (highest 17).,Design,CyclomaticComplexity
10,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\Values.java,3,779,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
11,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\Values.java,3,824,The method 'parse(boolean)' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
12,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\Values.java,3,901,The method 'parseArray()' has a cyclomatic complexity of 13.,Design,CyclomaticComplexity
13,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\Values.java,3,939,The method 'parseMap()' has a cyclomatic complexity of 17.,Design,CyclomaticComplexity
14,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\Values.java,3,1028,The method 'parseAsExactDecimal(BigDecimal)' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
15,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\Values.java,3,1130,"The method 'mergeSchemas(Schema, Schema)' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
16,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\Values.java,3,1270,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
17,org.apache.kafka.connect.data,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\data\Values.java,3,1330,The method 'consumeNextToken()' has a cyclomatic complexity of 12.,Design,CyclomaticComplexity
1,org.apache.kafka.connect.header,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\header\ConnectHeaders.java,3,45,The class 'ConnectHeaders' has a total cyclomatic complexity of 129 (highest 41).,Design,CyclomaticComplexity
2,org.apache.kafka.connect.header,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\header\ConnectHeaders.java,3,45,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.apache.kafka.connect.header,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\header\ConnectHeaders.java,3,397,The method 'checkSchemaMatches(SchemaAndValue)' has a cyclomatic complexity of 41.,Design,CyclomaticComplexity
1,org.apache.kafka.connect.header,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\header\Headers.java,3,32,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.kafka.connect.sink,dataset\projects\kafka\connect\api\src\main\java\org\apache\kafka\connect\sink\SinkRecord.java,3,62,Avoid long parameter lists.,Design,ExcessiveParameterList
1,org.apache.kafka.connect.file,dataset\projects\kafka\connect\file\src\main\java\org\apache\kafka\connect\file\FileStreamSourceConnector.java,3,110,"The method 'alterOffsets(Map<String, String>, Map<Map<String, ?>, Map<String, ?>>)' has a cyclomatic complexity of 16.",Design,CyclomaticComplexity
1,org.apache.kafka.connect.file,dataset\projects\kafka\connect\file\src\main\java\org\apache\kafka\connect\file\FileStreamSourceTask.java,3,44,"Possible God Class (WMC=48, ATFD=9, TCC=30.556%)",Design,GodClass
2,org.apache.kafka.connect.file,dataset\projects\kafka\connect\file\src\main\java\org\apache\kafka\connect\file\FileStreamSourceTask.java,3,89,The method 'poll()' has a cyclomatic complexity of 25.,Design,CyclomaticComplexity
1,org.apache.kafka.connect.json,dataset\projects\kafka\connect\json\src\main\java\org\apache\kafka\connect\json\JsonConverter.java,3,17,A value of 29 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.kafka.connect.json,dataset\projects\kafka\connect\json\src\main\java\org\apache\kafka\connect\json\JsonConverter.java,3,65,"Possible God Class (WMC=174, ATFD=56, TCC=15.441%)",Design,GodClass
3,org.apache.kafka.connect.json,dataset\projects\kafka\connect\json\src\main\java\org\apache\kafka\connect\json\JsonConverter.java,3,65,The class 'JsonConverter' has a total cyclomatic complexity of 174 (highest 48).,Design,CyclomaticComplexity
4,org.apache.kafka.connect.json,dataset\projects\kafka\connect\json\src\main\java\org\apache\kafka\connect\json\JsonConverter.java,3,65,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
5,org.apache.kafka.connect.json,dataset\projects\kafka\connect\json\src\main\java\org\apache\kafka\connect\json\JsonConverter.java,3,337,"The method 'toConnectData(String, byte[])' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
6,org.apache.kafka.connect.json,dataset\projects\kafka\connect\json\src\main\java\org\apache\kafka\connect\json\JsonConverter.java,3,374,The method 'asJsonSchema(Schema)' has a cyclomatic complexity of 23.,Design,CyclomaticComplexity
7,org.apache.kafka.connect.json,dataset\projects\kafka\connect\json\src\main\java\org\apache\kafka\connect\json\JsonConverter.java,3,455,The method 'asConnectSchema(JsonNode)' has a cyclomatic complexity of 48.,Design,CyclomaticComplexity
8,org.apache.kafka.connect.json,dataset\projects\kafka\connect\json\src\main\java\org\apache\kafka\connect\json\JsonConverter.java,3,586,"The method 'convertToJson(Schema, Object)' has a cyclomatic complexity of 46.",Design,CyclomaticComplexity
9,org.apache.kafka.connect.json,dataset\projects\kafka\connect\json\src\main\java\org\apache\kafka\connect\json\JsonConverter.java,3,701,"The method 'convertToConnect(Schema, JsonNode, JsonConverterConfig)' has a cyclomatic complexity of 23.",Design,CyclomaticComplexity
1,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror-client\src\main\java\org\apache\kafka\connect\mirror\Checkpoint.java,3,36,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror-client\src\main\java\org\apache\kafka\connect\mirror\Heartbeat.java,3,33,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror-client\src\main\java\org\apache\kafka\connect\mirror\MirrorClient.java,3,49,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
2,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror-client\src\main\java\org\apache\kafka\connect\mirror\MirrorClient.java,3,163,"The method 'remoteConsumerOffsets(Pattern, String, Duration)' has a cyclomatic complexity of 12.",Design,CyclomaticComplexity
1,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorCheckpointConfig.java,3,26,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorCheckpointConnector.java,3,17,A value of 23 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorCheckpointConnector.java,3,57,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorCheckpointTask.java,3,17,A value of 30 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorCheckpointTask.java,3,54,"Possible God Class (WMC=53, ATFD=15, TCC=32.353%)",Design,GodClass
3,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorCheckpointTask.java,3,54,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorCheckpointTask.java,3,54,Too many fields,Design,TooManyFields
1,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorConnectorConfig.java,3,67,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorHerder.java,3,45,Avoid long parameter lists.,Design,ExcessiveParameterList
1,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorMaker.java,3,17,A value of 34 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
1,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorMakerConfig.java,3,60,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorSourceConfig.java,3,29,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorSourceConnector.java,3,17,A value of 49 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorSourceConnector.java,3,84,"Possible God Class (WMC=82, ATFD=21, TCC=12.474%)",Design,GodClass
3,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorSourceConnector.java,3,84,The class 'MirrorSourceConnector' has a total cyclomatic complexity of 82 (highest 6).,Design,CyclomaticComplexity
4,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorSourceConnector.java,3,84,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorSourceTask.java,3,17,A value of 23 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorSourceTask.java,3,49,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorSourceTask.java,3,133,The method 'poll()' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
1,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorUtils.java,3,52,"Possible God Class (WMC=63, ATFD=6, TCC=5.833%)",Design,GodClass
2,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorUtils.java,3,52,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorUtils.java,3,197,"The method 'validateSourceOffset(Map<String, ?>, Map<String, ?>, boolean)' has a cyclomatic complexity of 13.",Design,CyclomaticComplexity
4,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\MirrorUtils.java,3,268,"The method 'createCompactedTopic(String, short, short, Admin)' has a cyclomatic complexity of 13.",Design,CyclomaticComplexity
1,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\OffsetSyncStore.java,3,58,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
2,org.apache.kafka.connect.mirror,dataset\projects\kafka\connect\mirror\src\main\java\org\apache\kafka\connect\mirror\OffsetSyncStore.java,3,223,"The method 'updateSyncArray(OffsetSync[], OffsetSync[], OffsetSync)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
1,org.apache.kafka.connect.cli,dataset\projects\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\cli\ConnectStandalone.java,3,118,The method 'parseConnectorConfigurationFile(String)' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
1,org.apache.kafka.connect.runtime,dataset\projects\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java,3,17,A value of 77 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.kafka.connect.runtime,dataset\projects\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java,3,133,"Possible God Class (WMC=173, ATFD=39, TCC=15.372%)",Design,GodClass
3,org.apache.kafka.connect.runtime,dataset\projects\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java,3,133,The class 'AbstractHerder' has a total cyclomatic complexity of 173 (highest 16).,Design,CyclomaticComplexity
4,org.apache.kafka.connect.runtime,dataset\projects\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java,3,133,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
5,org.apache.kafka.connect.runtime,dataset\projects\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java,3,448,"The method 'validateConverterConfig(Map<String, String>, ConfigValue, ConfigValue, Class<T>, Function<T, ConfigDef>, String, String, String, Map<String, String>, ClassLoader, Function<String, TemporaryStage>)' has a cyclomatic complexity of 15.",Design,CyclomaticComplexity
6,org.apache.kafka.connect.runtime,dataset\projects\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java,3,448,Avoid long parameter lists.,Design,ExcessiveParameterList
7,org.apache.kafka.connect.runtime,dataset\projects\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractHerder.java,3,1174,"The method 'connectorPluginConfig(String, VersionRange)' has a cyclomatic complexity of 16.",Design,CyclomaticComplexity
1,org.apache.kafka.connect.runtime,dataset\projects\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractWorkerSourceTask.java,3,17,A value of 51 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.kafka.connect.runtime,dataset\projects\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractWorkerSourceTask.java,3,83,"Possible God Class (WMC=67, ATFD=12, TCC=11.084%)",Design,GodClass
3,org.apache.kafka.connect.runtime,dataset\projects\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractWorkerSourceTask.java,3,83,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,org.apache.kafka.connect.runtime,dataset\projects\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractWorkerSourceTask.java,3,215,Avoid long parameter lists.,Design,ExcessiveParameterList
5,org.apache.kafka.connect.runtime,dataset\projects\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\AbstractWorkerSourceTask.java,3,346,The method 'execute()' has a cyclomatic complexity of 14.,Design,CyclomaticComplexity
1,org.apache.kafka.connect.runtime,dataset\projects\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\ConnectMetrics.java,3,17,A value of 33 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.kafka.connect.runtime,dataset\projects\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\ConnectMetrics.java,3,61,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
